Periodo,Mes,Codigo_departamento,Departamento,Codigo_municipio,Municipio,Nombre_comercial,Bandera,Direccion,Producto,Precio,Estado,Full_Address,Coords
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO AUTOMOTRIZ  DISTRACOM PUERTO FRASQUILLO,UNO,1 AVENIDA 2-10 ZONA 14 GUATEMALA,SUPER,36.5,A,"1 AVENIDA 2-10 ZONA 14 GUATEMALA, GUATEMALA","(14.76045, -90.98975)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO AUTOMOTRIZ ACACIAS,UNO,1 AVENIDA 2-10 ZONA 17 GUATEMALA,DIESEL,35.55,A,"1 AVENIDA 2-10 ZONA 17 GUATEMALA, GUATEMALA","(14.76045, -90.98975)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO AUTOMOTRIZ ACACIAS,UNO,1 AVENIDA 2-10 ZONA 17 GUATEMALA,REGULAR,34.72,A,"1 AVENIDA 2-10 ZONA 17 GUATEMALA, GUATEMALA","(14.76045, -90.98975)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO AUTOMOTRIZ ACACIAS,UNO,1 AVENIDA 2-10 ZONA 17 GUATEMALA,SUPER,36.5,A,"1 AVENIDA 2-10 ZONA 17 GUATEMALA, GUATEMALA","(14.76045, -90.98975)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO AUTOMOTRIZ ALTAMIRA,DON ARTURO,1 AVENIDA 2-10 ZONA 18 GUATEMALA,DIESEL,33.9,A,"1 AVENIDA 2-10 ZONA 18 GUATEMALA, GUATEMALA","(14.76045, -90.98975)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO AUTOMOTRIZ ALTAMIRA,DON ARTURO,1 AVENIDA 2-10 ZONA 18 GUATEMALA,REGULAR,36.75,A,"1 AVENIDA 2-10 ZONA 18 GUATEMALA, GUATEMALA","(14.76045, -90.98975)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO AUTOMOTRIZ ALTAMIRA,DON ARTURO,1 AVENIDA 2-10 ZONA 18 GUATEMALA,SUPER,34.9,A,"1 AVENIDA 2-10 ZONA 18 GUATEMALA, GUATEMALA","(14.76045, -90.98975)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO AUTOMOTRIZ ANTARES,UNO,1 AVENIDA 2-11 ZONA 15 GUATEMALA,DIESEL,35.55,A,"1 AVENIDA 2-11 ZONA 15 GUATEMALA, GUATEMALA","(14.76045, -90.98975)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO AUTOMOTRIZ ANTARES,UNO,1 AVENIDA 2-11 ZONA 15 GUATEMALA,DIESEL,35.55,A,"1 AVENIDA 2-11 ZONA 15 GUATEMALA, GUATEMALA","(14.76046, -90.98975)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO AUTOMOTRIZ ARAZUL AVENIDA,UNO,1 AVENIDA 2-11 ZONA 15 GUATEMALA,DIESEL,36.5,A,"1 AVENIDA 2-11 ZONA 15 GUATEMALA, GUATEMALA","(14.76045, -90.98975)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO AUTOMOTRIZ ARAZUL AVENIDA,UNO,1 AVENIDA 2-11 ZONA 15 GUATEMALA,DIESEL,36.5,A,"1 AVENIDA 2-11 ZONA 15 GUATEMALA, GUATEMALA","(14.76046, -90.98975)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO AUTOMOTRIZ ANTARES,UNO,1 AVENIDA 2-11 ZONA 15 GUATEMALA,REGULAR,35.15,A,"1 AVENIDA 2-11 ZONA 15 GUATEMALA, GUATEMALA","(14.76045, -90.98975)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO AUTOMOTRIZ ANTARES,UNO,1 AVENIDA 2-11 ZONA 15 GUATEMALA,REGULAR,35.15,A,"1 AVENIDA 2-11 ZONA 15 GUATEMALA, GUATEMALA","(14.76046, -90.98975)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO AUTOMOTRIZ ARAZUL AVENIDA,UNO,1 AVENIDA 2-11 ZONA 15 GUATEMALA,REGULAR,37.1,A,"1 AVENIDA 2-11 ZONA 15 GUATEMALA, GUATEMALA","(14.76045, -90.98975)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO AUTOMOTRIZ ARAZUL AVENIDA,UNO,1 AVENIDA 2-11 ZONA 15 GUATEMALA,REGULAR,37.1,A,"1 AVENIDA 2-11 ZONA 15 GUATEMALA, GUATEMALA","(14.76046, -90.98975)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO AUTOMOTRIZ ANTARES,UNO,1 AVENIDA 2-11 ZONA 15 GUATEMALA,SUPER,36.75,A,"1 AVENIDA 2-11 ZONA 15 GUATEMALA, GUATEMALA","(14.76045, -90.98975)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO AUTOMOTRIZ ANTARES,UNO,1 AVENIDA 2-11 ZONA 15 GUATEMALA,SUPER,36.75,A,"1 AVENIDA 2-11 ZONA 15 GUATEMALA, GUATEMALA","(14.76046, -90.98975)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO AUTOMOTRIZ ARAZUL AVENIDA,UNO,1 AVENIDA 2-11 ZONA 15 GUATEMALA,SUPER,34.16,A,"1 AVENIDA 2-11 ZONA 15 GUATEMALA, GUATEMALA","(14.76045, -90.98975)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO AUTOMOTRIZ ARAZUL AVENIDA,UNO,1 AVENIDA 2-11 ZONA 15 GUATEMALA,SUPER,34.16,A,"1 AVENIDA 2-11 ZONA 15 GUATEMALA, GUATEMALA","(14.76046, -90.98975)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO AUTOMOTRIZ AUTOCENTRO PALMIRA,TEXACO,1 AVENIDA 2-11 ZONA 2 GUATEMALA,DIESEL,37.1,A,"1 AVENIDA 2-11 ZONA 2 GUATEMALA, GUATEMALA","(14.76046, -90.98975)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO AUTOMOTRIZ AUTOCENTRO PALMIRA,TEXACO,1 AVENIDA 2-11 ZONA 2 GUATEMALA,REGULAR,33.9,A,"1 AVENIDA 2-11 ZONA 2 GUATEMALA, GUATEMALA","(14.76046, -90.98975)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO AUTOMOTRIZ AUTOCENTRO PALMIRA,TEXACO,1 AVENIDA 2-11 ZONA 2 GUATEMALA,SUPER,35.88,A,"1 AVENIDA 2-11 ZONA 2 GUATEMALA, GUATEMALA","(14.76046, -90.98975)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO AUTOMOTRIZ BUENA VISTA,PUMA,1 AVENIDA 2-13 ZONA 8 GUATEMALA,DIESEL,36.5,A,"1 AVENIDA 2-13 ZONA 8 GUATEMALA, GUATEMALA","(14.76308, -90.99178)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO AUTOMOTRIZ BUENA VISTA,PUMA,1 AVENIDA 2-13 ZONA 8 GUATEMALA,REGULAR,34.9,A,"1 AVENIDA 2-13 ZONA 8 GUATEMALA, GUATEMALA","(14.76308, -90.99178)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO AUTOMOTRIZ BUENA VISTA,PUMA,1 AVENIDA 2-13 ZONA 8 GUATEMALA,SUPER,36.75,A,"1 AVENIDA 2-13 ZONA 8 GUATEMALA, GUATEMALA","(14.76308, -90.99178)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO AUTOMOTRIZ CAMOVA SAS,PUMA,1 AVENIDA 2-14 ZONA 4 GUATEMALA,DIESEL,36.5,A,"1 AVENIDA 2-14 ZONA 4 GUATEMALA, GUATEMALA","(15.31793, -91.48108)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO AUTOMOTRIZ CAMOVA SAS,PUMA,1 AVENIDA 2-14 ZONA 4 GUATEMALA,REGULAR,35.55,A,"1 AVENIDA 2-14 ZONA 4 GUATEMALA, GUATEMALA","(15.31793, -91.48108)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO AUTOMOTRIZ CAMOVA SAS,PUMA,1 AVENIDA 2-14 ZONA 4 GUATEMALA,SUPER,37.1,A,"1 AVENIDA 2-14 ZONA 4 GUATEMALA, GUATEMALA","(15.31793, -91.48108)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO AUTOMOTRIZ CAMPERUCHO,PUMA,1 AVENIDA 2-14 ZONA 5 GUATEMALA,DIESEL,37.2,A,"1 AVENIDA 2-14 ZONA 5 GUATEMALA, GUATEMALA","(14.75964, -90.99092)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO AUTOMOTRIZ CAMPERUCHO,PUMA,1 AVENIDA 2-14 ZONA 5 GUATEMALA,REGULAR,36.75,A,"1 AVENIDA 2-14 ZONA 5 GUATEMALA, GUATEMALA","(14.75964, -90.99092)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO AUTOMOTRIZ CAMPERUCHO,PUMA,1 AVENIDA 2-14 ZONA 5 GUATEMALA,SUPER,37.2,A,"1 AVENIDA 2-14 ZONA 5 GUATEMALA, GUATEMALA","(14.75964, -90.99092)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO AUTOMOTRIZ CEDI VEGAS,UNO,1 AVENIDA 2-16 ZONA 17 GUATEMALA,DIESEL,36.14,A,"1 AVENIDA 2-16 ZONA 17 GUATEMALA, GUATEMALA","(14.76048, -90.98977)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO AUTOMOTRIZ CEDI VEGAS,UNO,1 AVENIDA 2-16 ZONA 17 GUATEMALA,REGULAR,34.16,A,"1 AVENIDA 2-16 ZONA 17 GUATEMALA, GUATEMALA","(14.76048, -90.98977)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO AUTOMOTRIZ CEDI VEGAS,UNO,1 AVENIDA 2-16 ZONA 17 GUATEMALA,SUPER,37.5,A,"1 AVENIDA 2-16 ZONA 17 GUATEMALA, GUATEMALA","(14.76048, -90.98977)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO AUTOMOTRIZ COMBUSCOL EL COMUN,UNO,1 AVENIDA 2-16 ZONA 19 GUATEMALA,DIESEL,37.5,A,"1 AVENIDA 2-16 ZONA 19 GUATEMALA, GUATEMALA","(14.76049, -90.98978)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO AUTOMOTRIZ COMBUSCOL EL COMUN,UNO,1 AVENIDA 2-16 ZONA 19 GUATEMALA,REGULAR,37.1,A,"1 AVENIDA 2-16 ZONA 19 GUATEMALA, GUATEMALA","(14.76049, -90.98978)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO AUTOMOTRIZ COMBUSCOL EL COMUN,UNO,1 AVENIDA 2-16 ZONA 19 GUATEMALA,SUPER,36.75,A,"1 AVENIDA 2-16 ZONA 19 GUATEMALA, GUATEMALA","(14.76049, -90.98978)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO AUTOMOTRIZ COMBUSCOL ITAGUI,TEXACO,1 AVENIDA 2-17 ZONA 18 GUATEMALA,DIESEL,36.14,A,"1 AVENIDA 2-17 ZONA 18 GUATEMALA, GUATEMALA","(14.76049, -90.98978)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO AUTOMOTRIZ COMBUSCOL ITAGUI,TEXACO,1 AVENIDA 2-17 ZONA 18 GUATEMALA,DIESEL,36.14,A,"1 AVENIDA 2-17 ZONA 18 GUATEMALA, GUATEMALA","(14.7605, -90.98978)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO AUTOMOTRIZ COMBUSCOL JMC,DON ARTURO,1 AVENIDA 2-17 ZONA 18 GUATEMALA,DIESEL,35.15,A,"1 AVENIDA 2-17 ZONA 18 GUATEMALA, GUATEMALA","(14.76049, -90.98978)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO AUTOMOTRIZ COMBUSCOL JMC,DON ARTURO,1 AVENIDA 2-17 ZONA 18 GUATEMALA,DIESEL,35.15,A,"1 AVENIDA 2-17 ZONA 18 GUATEMALA, GUATEMALA","(14.7605, -90.98978)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO AUTOMOTRIZ COMBUSCOL ITAGUI,TEXACO,1 AVENIDA 2-17 ZONA 18 GUATEMALA,REGULAR,35.55,A,"1 AVENIDA 2-17 ZONA 18 GUATEMALA, GUATEMALA","(14.76049, -90.98978)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO AUTOMOTRIZ COMBUSCOL ITAGUI,TEXACO,1 AVENIDA 2-17 ZONA 18 GUATEMALA,REGULAR,35.55,A,"1 AVENIDA 2-17 ZONA 18 GUATEMALA, GUATEMALA","(14.7605, -90.98978)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO AUTOMOTRIZ COMBUSCOL JMC,DON ARTURO,1 AVENIDA 2-17 ZONA 18 GUATEMALA,REGULAR,36.5,A,"1 AVENIDA 2-17 ZONA 18 GUATEMALA, GUATEMALA","(14.76049, -90.98978)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO AUTOMOTRIZ COMBUSCOL JMC,DON ARTURO,1 AVENIDA 2-17 ZONA 18 GUATEMALA,REGULAR,36.5,A,"1 AVENIDA 2-17 ZONA 18 GUATEMALA, GUATEMALA","(14.7605, -90.98978)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO AUTOMOTRIZ COMBUSCOL ITAGUI,TEXACO,1 AVENIDA 2-17 ZONA 18 GUATEMALA,SUPER,34.9,A,"1 AVENIDA 2-17 ZONA 18 GUATEMALA, GUATEMALA","(14.76049, -90.98978)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO AUTOMOTRIZ COMBUSCOL ITAGUI,TEXACO,1 AVENIDA 2-17 ZONA 18 GUATEMALA,SUPER,34.9,A,"1 AVENIDA 2-17 ZONA 18 GUATEMALA, GUATEMALA","(14.7605, -90.98978)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO AUTOMOTRIZ COMBUSCOL JMC,DON ARTURO,1 AVENIDA 2-17 ZONA 18 GUATEMALA,SUPER,33.9,A,"1 AVENIDA 2-17 ZONA 18 GUATEMALA, GUATEMALA","(14.76049, -90.98978)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO AUTOMOTRIZ COMBUSCOL JMC,DON ARTURO,1 AVENIDA 2-17 ZONA 18 GUATEMALA,SUPER,33.9,A,"1 AVENIDA 2-17 ZONA 18 GUATEMALA, GUATEMALA","(14.7605, -90.98978)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO AUTOMOTRIZ COMBUSCOL LA 70,DON ARTURO,1 AVENIDA 2-18 ZONA 18 GUATEMALA,DIESEL,37.2,A,"1 AVENIDA 2-18 ZONA 18 GUATEMALA, GUATEMALA","(14.7605, -90.98978)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO AUTOMOTRIZ COMBUSCOL LA 70,DON ARTURO,1 AVENIDA 2-18 ZONA 18 GUATEMALA,REGULAR,33.9,A,"1 AVENIDA 2-18 ZONA 18 GUATEMALA, GUATEMALA","(14.7605, -90.98978)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO AUTOMOTRIZ COMBUSCOL LA 70,DON ARTURO,1 AVENIDA 2-18 ZONA 18 GUATEMALA,SUPER,34.9,A,"1 AVENIDA 2-18 ZONA 18 GUATEMALA, GUATEMALA","(14.7605, -90.98978)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO AUTOMOTRIZ COMBUSCOL LA FLORESTA,SHELL,1 AVENIDA 2-19 ZONA 10 GUATEMALA,DIESEL,34.16,A,"1 AVENIDA 2-19 ZONA 10 GUATEMALA, GUATEMALA","(14.76051, -90.98979)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO AUTOMOTRIZ COMBUSCOL LA FLORESTA,SHELL,1 AVENIDA 2-19 ZONA 10 GUATEMALA,REGULAR,33.9,A,"1 AVENIDA 2-19 ZONA 10 GUATEMALA, GUATEMALA","(14.76051, -90.98979)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO AUTOMOTRIZ COMBUSCOL LA FLORESTA,SHELL,1 AVENIDA 2-19 ZONA 10 GUATEMALA,SUPER,36.75,A,"1 AVENIDA 2-19 ZONA 10 GUATEMALA, GUATEMALA","(14.76051, -90.98979)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO AUTOMOTRIZ COMBUSCOL SAN FERNANDO,TEXACO,1 AVENIDA 2-21 ZONA 15 GUATEMALA,DIESEL,35.15,A,"1 AVENIDA 2-21 ZONA 15 GUATEMALA, GUATEMALA","(14.76051, -90.98979)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO AUTOMOTRIZ COMBUSCOL SAN FERNANDO,TEXACO,1 AVENIDA 2-21 ZONA 15 GUATEMALA,REGULAR,35.55,A,"1 AVENIDA 2-21 ZONA 15 GUATEMALA, GUATEMALA","(14.76051, -90.98979)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO AUTOMOTRIZ COMBUSCOL SAN FERNANDO,TEXACO,1 AVENIDA 2-21 ZONA 15 GUATEMALA,SUPER,34.16,A,"1 AVENIDA 2-21 ZONA 15 GUATEMALA, GUATEMALA","(14.76051, -90.98979)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO AUTOMOTRIZ COMBUSCOL SAN RAFAEL,SHELL,1 AVENIDA 2-21 ZONA 4 GUATEMALA,DIESEL,35.88,A,"1 AVENIDA 2-21 ZONA 4 GUATEMALA, GUATEMALA","(14.76053, -90.9898)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO AUTOMOTRIZ COMBUSCOL SAN RAFAEL,SHELL,1 AVENIDA 2-21 ZONA 4 GUATEMALA,REGULAR,36.75,A,"1 AVENIDA 2-21 ZONA 4 GUATEMALA, GUATEMALA","(14.76053, -90.9898)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO AUTOMOTRIZ COMBUSCOL SAN RAFAEL,SHELL,1 AVENIDA 2-21 ZONA 4 GUATEMALA,SUPER,34.72,A,"1 AVENIDA 2-21 ZONA 4 GUATEMALA, GUATEMALA","(14.76053, -90.9898)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO AUTOMOTRIZ COOTRANSORIENTE LTDA,PUMA,1 AVENIDA 2-21 ZONA 7 GUATEMALA,DIESEL,33.9,A,"1 AVENIDA 2-21 ZONA 7 GUATEMALA, GUATEMALA","(14.75969, -90.99096)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO AUTOMOTRIZ COOTRANSORIENTE LTDA,PUMA,1 AVENIDA 2-21 ZONA 7 GUATEMALA,REGULAR,36.75,A,"1 AVENIDA 2-21 ZONA 7 GUATEMALA, GUATEMALA","(14.75969, -90.99096)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO AUTOMOTRIZ COOTRANSORIENTE LTDA,PUMA,1 AVENIDA 2-21 ZONA 7 GUATEMALA,SUPER,35.88,A,"1 AVENIDA 2-21 ZONA 7 GUATEMALA, GUATEMALA","(14.75969, -90.99096)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO AUTOMOTRIZ COTRASAM,TEXACO,1 AVENIDA 2-9 ZONA 1 GUATEMALA,DIESEL,35.17,A,"1 AVENIDA 2-9 ZONA 1 GUATEMALA, GUATEMALA","(14.76053, -90.9898)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO AUTOMOTRIZ COTRASAM,TEXACO,1 AVENIDA 2-9 ZONA 1 GUATEMALA,REGULAR,36.75,A,"1 AVENIDA 2-9 ZONA 1 GUATEMALA, GUATEMALA","(14.76053, -90.9898)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO AUTOMOTRIZ COTRASAM,TEXACO,1 AVENIDA 2-9 ZONA 1 GUATEMALA,SUPER,37.2,A,"1 AVENIDA 2-9 ZONA 1 GUATEMALA, GUATEMALA","(14.76053, -90.9898)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO AUTOMOTRIZ DEL TUNDAMA,UNO,1 AVENIDA 2-9 ZONA 15 GUATEMALA,DIESEL,36.14,A,"1 AVENIDA 2-9 ZONA 15 GUATEMALA, GUATEMALA","(14.76045, -90.98974)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO AUTOMOTRIZ DEL TUNDAMA,UNO,1 AVENIDA 2-9 ZONA 15 GUATEMALA,DIESEL,36.14,A,"1 AVENIDA 2-9 ZONA 15 GUATEMALA, GUATEMALA","(14.76045, -90.98974)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO AUTOMOTRIZ DISTRACOM MONTERIANA MOVIL,TEXACO,1 AVENIDA 2-9 ZONA 15 GUATEMALA,DIESEL,36.14,A,"1 AVENIDA 2-9 ZONA 15 GUATEMALA, GUATEMALA","(14.76045, -90.98974)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO AUTOMOTRIZ DISTRACOM MONTERIANA MOVIL,TEXACO,1 AVENIDA 2-9 ZONA 15 GUATEMALA,DIESEL,36.14,A,"1 AVENIDA 2-9 ZONA 15 GUATEMALA, GUATEMALA","(14.76045, -90.98974)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO AUTOMOTRIZ DEL TUNDAMA,UNO,1 AVENIDA 2-9 ZONA 15 GUATEMALA,REGULAR,34.72,A,"1 AVENIDA 2-9 ZONA 15 GUATEMALA, GUATEMALA","(14.76045, -90.98974)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO AUTOMOTRIZ DEL TUNDAMA,UNO,1 AVENIDA 2-9 ZONA 15 GUATEMALA,REGULAR,34.72,A,"1 AVENIDA 2-9 ZONA 15 GUATEMALA, GUATEMALA","(14.76045, -90.98974)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO AUTOMOTRIZ DISTRACOM MONTERIANA MOVIL,TEXACO,1 AVENIDA 2-9 ZONA 15 GUATEMALA,REGULAR,33.75,A,"1 AVENIDA 2-9 ZONA 15 GUATEMALA, GUATEMALA","(14.76045, -90.98974)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO AUTOMOTRIZ DISTRACOM MONTERIANA MOVIL,TEXACO,1 AVENIDA 2-9 ZONA 15 GUATEMALA,REGULAR,33.75,A,"1 AVENIDA 2-9 ZONA 15 GUATEMALA, GUATEMALA","(14.76045, -90.98974)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO AUTOMOTRIZ DEL TUNDAMA,UNO,1 AVENIDA 2-9 ZONA 15 GUATEMALA,SUPER,37.2,A,"1 AVENIDA 2-9 ZONA 15 GUATEMALA, GUATEMALA","(14.76045, -90.98974)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO AUTOMOTRIZ DEL TUNDAMA,UNO,1 AVENIDA 2-9 ZONA 15 GUATEMALA,SUPER,37.2,A,"1 AVENIDA 2-9 ZONA 15 GUATEMALA, GUATEMALA","(14.76045, -90.98974)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO AUTOMOTRIZ DISTRACOM MONTERIANA MOVIL,TEXACO,1 AVENIDA 2-9 ZONA 15 GUATEMALA,SUPER,35.15,A,"1 AVENIDA 2-9 ZONA 15 GUATEMALA, GUATEMALA","(14.76045, -90.98974)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO AUTOMOTRIZ DISTRACOM MONTERIANA MOVIL,TEXACO,1 AVENIDA 2-9 ZONA 15 GUATEMALA,SUPER,35.15,A,"1 AVENIDA 2-9 ZONA 15 GUATEMALA, GUATEMALA","(14.76045, -90.98974)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO AUTOMOTRIZ EDS ARABAR AVENIDA CHILE,DON ARTURO,1 AVENIDA 2-9 ZONA 16 GUATEMALA,DIESEL,33.9,A,"1 AVENIDA 2-9 ZONA 16 GUATEMALA, GUATEMALA","(14.76045, -90.98974)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO AUTOMOTRIZ EDS ARABAR AVENIDA CHILE,DON ARTURO,1 AVENIDA 2-9 ZONA 16 GUATEMALA,REGULAR,36.5,A,"1 AVENIDA 2-9 ZONA 16 GUATEMALA, GUATEMALA","(14.76045, -90.98974)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO AUTOMOTRIZ EDS ARABAR AVENIDA CHILE,DON ARTURO,1 AVENIDA 2-9 ZONA 16 GUATEMALA,SUPER,37.5,A,"1 AVENIDA 2-9 ZONA 16 GUATEMALA, GUATEMALA","(14.76045, -90.98974)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO AUTOMOTRIZ EDS  COMUNEROS,UNO,1 AVENIDA 2-9 ZONA 21 GUATEMALA,DIESEL,33.75,A,"1 AVENIDA 2-9 ZONA 21 GUATEMALA, GUATEMALA","(14.76045, -90.98974)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO AUTOMOTRIZ EDS  COMUNEROS,UNO,1 AVENIDA 2-9 ZONA 21 GUATEMALA,REGULAR,35.15,A,"1 AVENIDA 2-9 ZONA 21 GUATEMALA, GUATEMALA","(14.76045, -90.98974)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO AUTOMOTRIZ EDS  COMUNEROS,UNO,1 AVENIDA 2-9 ZONA 21 GUATEMALA,SUPER,33.9,A,"1 AVENIDA 2-9 ZONA 21 GUATEMALA, GUATEMALA","(14.76045, -90.98974)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO AUTOMOTRIZ EDS  LAS MARGARITAS,TEXACO,1 AVENIDA 3-10 ZONA 5 GUATEMALA,DIESEL,34.72,A,"1 AVENIDA 3-10 ZONA 5 GUATEMALA, GUATEMALA","(14.76307, -90.99177)"
2023,12,1,GUATEMALA,1010,GUATEMALA,ESTACION DE SERVICIO AUTOMOTRIZ EDS  LAS MARGARITAS,TEXACO,1 AVENIDA 3-10 ZONA 5 GUATEMALA,REGULAR,35.55,A,"1 AVENIDA 3-10 ZONA 5 GUATEMALA, GUATEMALA","(14.76307, -90.99177)"
